N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
350,64,11,66,2.1119607040523944,2.0
350,65,9,41,2.0739091281211626,2.0
350,66,11,68,2.143323782234957,2.0
350,67,9,46,2.0874744167007777,2.0
350,68,10,58,2.1017273843634876,2.0
350,69,12,65,2.1246663937781416,2.0
350,70,10,67,2.1422513303315593,2.0
350,71,10,42,2.123397462136717,2.0
350,72,10,60,2.064551780597626,2.0
350,73,9,52,2.1368153909128123,2.0
350,74,10,55,2.1531805157593125,2.0
350,75,9,58,2.076692591076545,2.0
350,76,10,59,2.1423086369218174,2.0
350,77,11,64,2.0965697912402783,2.0
350,78,10,61,2.1404666393778142,2.0
350,79,9,48,2.0634875153499794,2.0
350,80,10,56,2.1265575112566517,2.0
350,81,11,57,2.1020957838722882,2.0
350,82,9,59,2.106770364306181,2.0
350,83,12,74,2.1481047891936145,2.0
350,84,11,66,2.148424068767908,2.0
350,85,9,48,2.1194514940646747,2.0
350,86,9,50,2.103577568563242,2.0
350,87,11,71,2.1064101514531313,2.0
350,88,12,76,2.080376586164552,2.0
350,89,11,53,2.1138681948424067,2.0
350,90,11,62,2.1168153909128122,2.0
350,91,10,51,2.117200163733115,2.0
350,92,9,48,2.0948342202210397,2.0
350,93,11,63,2.05767498976668,2.0
350,94,11,55,2.0895210806385593,2.0
350,95,12,73,2.0644781006958657,2.0
350,96,10,61,2.156266884977487,2.0
350,97,10,44,2.118100695865739,2.0
350,98,10,62,2.0831600491199347,2.0
350,99,11,60,2.102455996725338,2.0
350,100,10,58,2.142022103970528,2.0
400,1,9,49,2.1660087719298247,2.0
400,2,10,65,2.149968671679198,2.0
400,3,12,76,2.123778195488722,2.0
400,4,11,58,2.110983709273183,2.0
400,5,10,53,2.050093984962406,2.0
400,6,12,79,2.109091478696742,2.0
400,7,11,66,2.1090288220551376,2.0
400,8,11,59,2.125050125313283,2.0
400,9,10,47,2.1122619047619047,2.0
400,10,11,63,2.141622807017544,2.0
400,11,11,59,2.139342105263158,2.0
400,12,10,56,2.127268170426065,2.0
400,13,12,74,2.1119924812030075,2.0
400,14,12,75,2.110889724310777,2.0
400,15,11,54,2.129830827067669,2.0
400,16,11,60,2.1220426065162905,2.0
400,17,9,54,2.123402255639098,2.0
400,18,11,61,2.0831766917293235,2.0
400,19,11,74,2.178408521303258,2.0
400,20,10,61,2.1299310776942355,2.0
400,21,11,64,2.0651002506265663,2.0
400,22,10,58,2.1234586466165415,2.0
400,23,10,56,2.1272744360902256,2.0
400,24,10,53,2.076203007518797,2.0
400,25,11,57,2.106967418546366,2.0
400,26,10,48,2.126547619047619,2.0
400,27,11,60,2.1322619047619047,2.0
400,28,9,48,2.127249373433584,2.0
400,29,11,61,2.0902819548872182,2.0
400,30,9,50,2.1414724310776942,2.0
400,31,10,58,2.073201754385965,2.0
400,32,10,51,2.0841666666666665,2.0
400,33,10,64,2.134642857142857,2.0
400,34,11,65,2.112619047619048,2.0
400,35,10,56,2.122230576441103,2.0
400,36,11,64,2.11719298245614,2.0
400,37,10,56,2.1110526315789473,2.0
400,38,11,63,2.128640350877193,2.0
400,39,11,62,2.1644298245614033,2.0
400,40,10,54,2.0644235588972433,2.0
400,41,11,54,2.1288659147869673,2.0
400,42,10,56,2.1070676691729324,2.0
400,43,11,62,2.1339912280701756,2.0
400,44,10,61,2.1058458646616542,2.0
400,45,11,56,2.094517543859649,2.0
400,46,9,53,2.0975,2.0
400,47,11,67,2.11046992481203,2.0
400,48,9,52,2.1150375939849626,2.0
400,49,11,49,2.0972431077694234,2.0
400,50,11,71,2.1502005012531327,2.0
400,51,9,41,2.101434837092732,2.0
400,52,12,73,2.1092669172932332,2.0
400,53,11,54,2.122261904761905,2.0
400,54,10,65,2.079298245614035,2.0
400,55,10,70,2.0857581453634086,2.0
400,56,12,75,2.0943045112781955,2.0
400,57,8,42,2.136146616541353,2.0
400,58,10,46,2.1520864661654135,2.0
400,59,10,58,2.0954573934837093,2.0
400,60,12,78,2.1266791979949873,2.0
400,61,11,63,2.0940100250626568,2.0
400,62,11,51,2.090889724310777,2.0
400,63,10,49,2.1009711779448623,2.0
400,64,11,64,2.1206704260651628,2.0
400,65,10,59,2.127863408521303,2.0
400,66,11,71,2.117982456140351,2.0
400,67,9,41,2.0950877192982458,2.0
400,68,11,63,2.097418546365915,2.0
400,69,10,59,2.1168045112781955,2.0
400,70,11,78,2.1087593984962405,2.0
400,71,11,66,2.1148872180451126,2.0
400,72,12,88,2.1229010025062656,2.0
400,73,11,63,2.1258771929824563,2.0
400,74,12,88,2.1051817042606515,2.0
