N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
300,54,10,29,2.0843478260869563,2.0
300,55,9,19,2.1311817168338907,2.0
300,56,12,31,2.134849498327759,2.0
300,57,11,39,2.1573467112597546,2.0
300,58,9,25,2.108773690078038,2.0
300,59,10,33,2.1032664437012265,2.0
300,60,11,25,2.07149386845039,2.0
300,61,12,36,2.1674247491638794,2.0
300,62,10,28,2.077313266443701,2.0
300,63,11,31,2.0458639910813825,2.0
300,64,8,21,2.143132664437012,2.0
300,65,11,31,2.123779264214047,2.0
300,66,8,19,2.112742474916388,2.0
300,67,9,21,2.133835005574136,2.0
300,68,12,33,2.1105685618729098,2.0
300,69,11,33,2.077892976588629,2.0
300,70,10,34,2.16917502787068,2.0
300,71,13,39,2.174515050167224,2.0
300,72,10,32,2.173010033444816,2.0
300,73,9,28,2.2037458193979935,2.0
300,74,10,25,2.188818283166109,2.0
300,75,9,21,2.1367558528428092,2.0
300,76,10,31,2.120557413600892,2.0
300,77,10,30,2.1666666666666665,2.0
300,78,11,31,2.1433221850613156,2.0
300,79,11,27,2.081226309921962,2.0
300,80,10,25,2.157034559643255,2.0
300,81,10,31,2.094994425863991,2.0
300,82,9,26,2.1259754738015606,2.0
300,83,9,27,2.0971460423634336,2.0
300,84,10,25,2.186633221850613,2.0
300,85,12,33,2.1716722408026756,2.0
300,86,10,32,2.134570791527313,2.0
300,87,9,26,2.1181939799331104,2.0
300,88,10,28,2.196711259754738,2.0
300,89,11,32,2.129163879598662,2.0
300,90,9,27,2.1190635451505018,2.0
300,91,10,29,2.146164994425864,2.0
300,92,9,23,2.1686399108138237,2.0
300,93,10,30,2.1619620958751393,2.0
300,94,10,22,2.1483946488294317,2.0
300,95,11,29,2.1483723522853957,2.0
300,96,10,32,2.119698996655518,2.0
300,97,11,38,2.1562207357859533,2.0
300,98,9,22,2.083344481605351,2.0
300,99,9,28,2.1118283166109255,2.0
300,100,11,39,2.1233890746934225,2.0
350,1,9,27,2.185607859189521,2.0
350,2,10,34,2.150028653295129,2.0
350,3,11,28,2.165231273024969,2.0
350,4,9,27,2.0969054441260746,2.0
350,5,10,29,2.107752762996316,2.0
350,6,11,36,2.1001555464592716,2.0
350,7,9,27,2.130298812934916,2.0
350,8,10,21,2.109390094146541,2.0
350,9,11,47,2.120916905444126,2.0
350,10,8,21,2.1449201801064266,2.0
350,11,10,36,2.1587883749488332,2.0
350,12,10,34,2.1147605403192795,2.0
350,13,10,24,2.0969136307818257,2.0
350,14,10,24,2.0810806385591487,2.0
350,15,11,36,2.1116987310683584,2.0
350,16,10,26,2.0550388866148177,2.0
350,17,12,35,2.08552599263201,2.0
350,18,10,29,2.1274498567335245,2.0
350,19,12,37,2.057593123209169,2.0
350,20,12,28,2.1372247237003683,2.0
350,21,11,33,2.0978141629144496,2.0
350,22,11,26,2.1340646745804337,2.0
350,23,10,32,2.0812607449856735,2.0
350,24,9,15,2.0813344248874337,2.0
350,25,10,27,2.1506590257879656,2.0
350,26,12,39,2.168399508800655,2.0
350,27,10,25,2.1508309455587393,2.0
350,28,9,31,2.0861072451903397,2.0
350,29,10,31,2.1651330331559557,2.0
350,30,12,41,2.1294228407695455,2.0
350,31,10,27,2.155292672943103,2.0
350,32,10,28,2.149128121162505,2.0
350,33,10,31,2.160171919770774,2.0
350,34,11,37,2.1411788784281622,2.0
350,35,10,29,2.060523945968072,2.0
350,36,10,30,2.1757347523536636,2.0
350,37,11,34,2.130249693000409,2.0
350,38,9,30,2.137871469504707,2.0
350,39,10,31,2.0926975030699957,2.0
350,40,10,33,2.1379615227179696,2.0
350,41,10,36,2.0963323782234955,2.0
350,42,11,33,2.0681620957838724,2.0
350,43,9,32,2.0869504707327056,2.0
350,44,12,38,2.1756119525173965,2.0
350,45,9,23,2.1573638968481377,2.0
350,46,10,27,2.113499795333606,2.0
350,47,11,37,2.1041915677445764,2.0
350,48,11,29,2.071977077363897,2.0
350,49,11,28,2.102660663119116,2.0
350,50,11,28,2.121031518624642,2.0
350,51,10,32,2.1116905444126073,2.0
350,52,9,24,2.0545804338927547,2.0
350,53,10,31,2.1389193614408515,2.0
350,54,12,35,2.105927138763815,2.0
350,55,9,27,2.1434711420384773,2.0
350,56,9,26,2.0587065083913223,2.0
350,57,10,33,2.1384117887842815,2.0
350,58,9,23,2.161981170691772,2.0
350,59,10,27,2.1598935734752356,2.0
350,60,12,33,2.1103888661481784,2.0
350,61,10,27,2.1987392550143268,2.0
350,62,10,25,2.1005730659025788,2.0
350,63,12,38,2.142873516168645,2.0
350,64,11,41,2.1202701596397873,2.0
350,65,9,25,2.0764388047482605,2.0
350,66,11,31,2.1547359803520263,2.0
350,67,9,28,2.091903397462137,2.0
350,68,10,33,2.1078510028653294,2.0
350,69,12,37,2.1313712648383136,2.0
350,70,10,39,2.1501596397871467,2.0
350,71,10,22,2.129185427752763,2.0
350,72,10,35,2.0709046254604995,2.0
350,73,9,25,2.1446745804338927,2.0
350,74,10,25,2.1644044207941056,2.0
350,75,9,29,2.0839950880065494,2.0
350,76,10,28,2.1518215309046256,2.0
350,77,11,34,2.104543593941875,2.0
350,78,10,24,2.1485632419156775,2.0
350,79,9,20,2.070053213262382,2.0
350,80,10,26,2.133933688088416,2.0
350,81,11,30,2.1086287351616866,2.0
350,82,9,28,2.1145804338927547,2.0
350,83,12,40,2.1600982398690136,2.0
350,84,11,37,2.159222267703643,2.0
350,85,9,24,2.125460499386001,2.0
350,86,9,28,2.1088252148997135,2.0
350,87,11,36,2.1147523536635284,2.0
350,88,12,35,2.0920180106426525,2.0
350,89,11,26,2.122406876790831,2.0
350,90,11,35,2.1241997544003275,2.0
350,91,10,29,2.1218747441670076,2.0
350,92,9,27,2.1002374130167825,2.0
350,93,11,30,2.065738845681539,2.0
350,94,11,27,2.0961932050757266,2.0
350,95,12,39,2.0744248874334836,2.0
350,96,10,29,2.1662873516168646,2.0
350,97,10,25,2.1208186655751127,2.0
350,98,10,24,2.0895620139173148,2.0
350,99,11,34,2.108448628735162,2.0
350,100,10,27,2.152247237003684,2.0
400,1,9,25,2.1702631578947367,2.0
400,2,10,34,2.158796992481203,2.0
400,3,12,38,2.131221804511278,2.0
400,4,11,35,2.1165100250626567,2.0
400,5,10,29,2.054047619047619,2.0
400,6,12,33,2.1192543859649122,2.0
400,7,11,30,2.117067669172932,2.0
400,8,11,27,2.13218671679198,2.0
400,9,10,19,2.11984335839599,2.0
400,10,11,32,2.149110275689223,2.0
400,11,11,33,2.1450062656641604,2.0
400,12,10,32,2.1333020050125313,2.0
400,13,12,35,2.1221115288220553,2.0
400,14,12,38,2.1207017543859648,2.0
400,15,11,27,2.1359273182957392,2.0
400,16,11,35,2.129229323308271,2.0
400,17,9,29,2.1297117794486216,2.0
400,18,11,30,2.089987468671679,2.0
400,19,11,32,2.1913972431077693,2.0
400,20,10,30,2.13531328320802,2.0
400,21,11,35,2.071372180451128,2.0
400,22,10,32,2.1287092731829573,2.0
400,23,10,25,2.1338220551378444,2.0
400,24,10,26,2.082644110275689,2.0
400,25,11,30,2.1131015037593985,2.0
400,26,10,23,2.1330200501253134,2.0
400,27,11,32,2.1363471177944864,2.0
400,28,9,21,2.1330075187969926,2.0
400,29,11,27,2.096497493734336,2.0
400,30,9,22,2.1475689223057643,2.0
400,31,10,30,2.0782581453634084,2.0
400,32,10,30,2.0879072681704263,2.0
400,33,10,31,2.1423684210526317,2.0
400,34,11,33,2.119279448621554,2.0
400,35,10,35,2.129924812030075,2.0
400,36,11,37,2.1218358395989974,2.0
400,37,10,28,2.1177255639097745,2.0
400,38,11,34,2.136002506265664,2.0
400,39,11,30,2.1716729323308273,2.0
400,40,10,30,2.069323308270677,2.0
400,41,11,26,2.1354260651629073,2.0
400,42,10,27,2.113822055137845,2.0
400,43,11,35,2.1388220551378447,2.0
400,44,10,36,2.111466165413534,2.0
400,45,11,37,2.0989786967418547,2.0
400,46,9,20,2.1036027568922306,2.0
400,47,11,33,2.1164160401002508,2.0
400,48,9,27,2.1222556390977445,2.0
400,49,11,28,2.1014097744360902,2.0
400,50,11,34,2.1596553884711778,2.0
400,51,9,20,2.1063095238095237,2.0
400,52,12,38,2.117919799498747,2.0
